event,timestamp,nfInstanceId,nfType,nfStatus,nfLoadLevel,nfCpuUsage
NETWORK FUNCTION LOAD,2024-05-25 21:20:00,INSTANCE-1,AMF,REGISTERED,30.220527210589495,71.00066793152098
NETWORK FUNCTION LOAD,2024-05-25 21:25:00,INSTANCE-1,AMF,REGISTERED,29.00135572190771,63.7049040664936
NETWORK FUNCTION LOAD,2024-05-25 21:30:00,INSTANCE-1,AMF,REGISTERED,30.300573683819543,66.10823986960789
NETWORK FUNCTION LOAD,2024-05-25 21:35:00,INSTANCE-1,AMF,REGISTERED,29.129509462982103,73.71652788728318
NETWORK FUNCTION LOAD,2024-05-25 21:40:00,INSTANCE-1,AMF,REGISTERED,28.41527935097149,67.21778258716958
NETWORK FUNCTION LOAD,2024-05-25 21:45:00,INSTANCE-1,AMF,REGISTERED,31.24736923073266,65.62476281569782
NETWORK FUNCTION LOAD,2024-05-25 21:50:00,INSTANCE-1,AMF,REGISTERED,31.373198748699984,66.08106057805827
NETWORK FUNCTION LOAD,2024-05-25 21:55:00,INSTANCE-1,AMF,REGISTERED,34.24433695540061,69.73549176665388
NETWORK FUNCTION LOAD,2024-05-25 22:00:00,INSTANCE-1,AMF,REGISTERED,33.46230146141585,69.66576863408572
NETWORK FUNCTION LOAD,2024-05-25 22:05:00,INSTANCE-1,AMF,REGISTERED,36.14210055949626,59.17621194838079
NETWORK FUNCTION LOAD,2024-05-25 22:10:00,INSTANCE-1,AMF,REGISTERED,38.41548259431289,65.13557567881737
NETWORK FUNCTION LOAD,2024-05-25 22:15:00,INSTANCE-1,AMF,REGISTERED,39.31759914881543,67.43478675568691
NETWORK FUNCTION LOAD,2024-05-25 22:20:00,INSTANCE-1,AMF,REGISTERED,40.47109479879903,68.69231887718291
NETWORK FUNCTION LOAD,2024-05-25 22:25:00,INSTANCE-1,AMF,REGISTERED,38.03394609733478,65.64839067263239
NETWORK FUNCTION LOAD,2024-05-25 22:30:00,INSTANCE-1,AMF,REGISTERED,36.52971837302725,62.15637558582772
NETWORK FUNCTION LOAD,2024-05-25 22:35:00,INSTANCE-1,AMF,REGISTERED,38.48715188824558,54.48825802200854
NETWORK FUNCTION LOAD,2024-05-25 22:40:00,INSTANCE-1,AMF,REGISTERED,40.532481895479535,74.52913397762215
NETWORK FUNCTION LOAD,2024-05-25 22:45:00,INSTANCE-1,AMF,REGISTERED,39.297692090997636,73.40936523162111
NETWORK FUNCTION LOAD,2024-05-25 22:50:00,INSTANCE-1,AMF,REGISTERED,36.371542089015605,60.37222663159066
NETWORK FUNCTION LOAD,2024-05-25 22:55:00,INSTANCE-1,AMF,REGISTERED,37.767864999316856,56.8780126550763
NETWORK FUNCTION LOAD,2024-05-25 23:00:00,INSTANCE-1,AMF,REGISTERED,32.985551914935236,69.16723308049194
NETWORK FUNCTION LOAD,2024-05-25 23:05:00,INSTANCE-1,AMF,REGISTERED,34.609954617856836,54.531344901685614
NETWORK FUNCTION LOAD,2024-05-25 23:10:00,INSTANCE-1,AMF,REGISTERED,32.478253920989026,59.18728339910002
NETWORK FUNCTION LOAD,2024-05-25 23:15:00,INSTANCE-1,AMF,REGISTERED,29.148883958855603,69.04051607771645
NETWORK FUNCTION LOAD,2024-05-25 23:20:00,INSTANCE-1,AMF,REGISTERED,30.461584307575677,65.63424512853928
NETWORK FUNCTION LOAD,2024-05-25 23:25:00,INSTANCE-1,AMF,REGISTERED,30.099315842320056,64.34632209406668
NETWORK FUNCTION LOAD,2024-05-25 23:30:00,INSTANCE-1,AMF,REGISTERED,26.779626859130367,62.568461613069154
NETWORK FUNCTION LOAD,2024-05-25 23:35:00,INSTANCE-1,AMF,REGISTERED,27.909464663482638,72.79929798119372
NETWORK FUNCTION LOAD,2024-05-25 23:40:00,INSTANCE-1,AMF,REGISTERED,29.008547565423143,65.6512522711142
NETWORK FUNCTION LOAD,2024-05-25 23:45:00,INSTANCE-1,AMF,REGISTERED,30.377571794743723,69.02554633739088
NETWORK FUNCTION LOAD,2024-05-25 23:50:00,INSTANCE-1,AMF,REGISTERED,33.08411191101416,72.40645772038107
NETWORK FUNCTION LOAD,2024-05-25 23:55:00,INSTANCE-1,AMF,REGISTERED,33.393703396412924,63.24088350508698
NETWORK FUNCTION LOAD,2024-05-26 00:00:00,INSTANCE-1,AMF,REGISTERED,32.9591938816307,62.20965907437693
NETWORK FUNCTION LOAD,2024-05-26 00:05:00,INSTANCE-1,AMF,REGISTERED,35.49020435452309,64.21875486657441
NETWORK FUNCTION LOAD,2024-05-26 00:10:00,INSTANCE-1,AMF,REGISTERED,37.09158613660531,62.620897379387245
NETWORK FUNCTION LOAD,2024-05-26 00:15:00,INSTANCE-1,AMF,REGISTERED,38.66446311024096,67.80344018093115
NETWORK FUNCTION LOAD,2024-05-26 00:20:00,INSTANCE-1,AMF,REGISTERED,38.08883636203338,68.43176481983137
NETWORK FUNCTION LOAD,2024-05-26 00:25:00,INSTANCE-1,AMF,REGISTERED,38.44686290617094,65.52236431191128
NETWORK FUNCTION LOAD,2024-05-26 00:30:00,INSTANCE-1,AMF,REGISTERED,37.78018427802992,69.81388471175005
NETWORK FUNCTION LOAD,2024-05-26 00:35:00,INSTANCE-1,AMF,REGISTERED,38.27440021799276,73.78634875718399
NETWORK FUNCTION LOAD,2024-05-26 00:40:00,INSTANCE-1,AMF,REGISTERED,40.21266312730936,68.45509142913296
NETWORK FUNCTION LOAD,2024-05-26 00:45:00,INSTANCE-1,AMF,REGISTERED,37.311194289289986,64.42827834504637
NETWORK FUNCTION LOAD,2024-05-26 00:50:00,INSTANCE-1,AMF,REGISTERED,38.39578342812732,66.18583127002874
NETWORK FUNCTION LOAD,2024-05-26 00:55:00,INSTANCE-1,AMF,REGISTERED,36.17174223933068,71.5709035731397
NETWORK FUNCTION LOAD,2024-05-26 01:00:00,INSTANCE-1,AMF,REGISTERED,35.50029257983584,70.6942215196253
NETWORK FUNCTION LOAD,2024-05-26 01:05:00,INSTANCE-1,AMF,REGISTERED,29.905030544023596,65.71838386275958
NETWORK FUNCTION LOAD,2024-05-26 01:10:00,INSTANCE-1,AMF,REGISTERED,31.980191284073825,71.8453555638704
NETWORK FUNCTION LOAD,2024-05-26 01:15:00,INSTANCE-1,AMF,REGISTERED,30.570121900188006,70.62057991603928
NETWORK FUNCTION LOAD,2024-05-26 01:20:00,INSTANCE-1,AMF,REGISTERED,31.141914372797565,68.81653641646432
NETWORK FUNCTION LOAD,2024-05-26 01:25:00,INSTANCE-1,AMF,REGISTERED,27.133255945295495,75.13220611630462
NETWORK FUNCTION LOAD,2024-05-26 01:30:00,INSTANCE-1,AMF,REGISTERED,29.445504451017776,73.95280024887181
NETWORK FUNCTION LOAD,2024-05-26 01:35:00,INSTANCE-1,AMF,REGISTERED,29.557509543088987,64.58281581613113
NETWORK FUNCTION LOAD,2024-05-26 01:40:00,INSTANCE-1,AMF,REGISTERED,28.68760063167879,66.18563717989507
NETWORK FUNCTION LOAD,2024-05-26 01:45:00,INSTANCE-1,AMF,REGISTERED,31.869138408049213,74.26902847227936
NETWORK FUNCTION LOAD,2024-05-26 01:50:00,INSTANCE-1,AMF,REGISTERED,30.175097892230482,61.5569681235568
NETWORK FUNCTION LOAD,2024-05-26 01:55:00,INSTANCE-1,AMF,REGISTERED,32.33611931912168,68.07078549086229
NETWORK FUNCTION LOAD,2024-05-26 02:00:00,INSTANCE-1,AMF,REGISTERED,34.15226327815997,71.25886719612328
NETWORK FUNCTION LOAD,2024-05-26 02:05:00,INSTANCE-1,AMF,REGISTERED,35.543570315305416,58.66623713594791
NETWORK FUNCTION LOAD,2024-05-26 02:10:00,INSTANCE-1,AMF,REGISTERED,38.37950419363902,75.85951636634228
NETWORK FUNCTION LOAD,2024-05-26 02:15:00,INSTANCE-1,AMF,REGISTERED,37.9053677795141,67.29687355876916
NETWORK FUNCTION LOAD,2024-05-26 02:20:00,INSTANCE-1,AMF,REGISTERED,39.5011801369274,66.12352656691641
NETWORK FUNCTION LOAD,2024-05-26 02:25:00,INSTANCE-1,AMF,REGISTERED,39.21791280689774,69.28350505493535
NETWORK FUNCTION LOAD,2024-05-26 02:30:00,INSTANCE-1,AMF,REGISTERED,40.863182832385,64.86754972529006
NETWORK FUNCTION LOAD,2024-05-26 02:35:00,INSTANCE-1,AMF,REGISTERED,38.2501241070924,72.61195899391119
NETWORK FUNCTION LOAD,2024-05-26 02:40:00,INSTANCE-1,AMF,REGISTERED,36.064949430169136,73.62337993736156
NETWORK FUNCTION LOAD,2024-05-26 02:45:00,INSTANCE-1,AMF,REGISTERED,38.427580545672214,69.43137234853006
NETWORK FUNCTION LOAD,2024-05-26 02:50:00,INSTANCE-1,AMF,REGISTERED,37.75489055263075,70.81385091085492
NETWORK FUNCTION LOAD,2024-05-26 02:55:00,INSTANCE-1,AMF,REGISTERED,36.319514314053045,62.09574706282866
NETWORK FUNCTION LOAD,2024-05-26 03:00:00,INSTANCE-1,AMF,REGISTERED,33.93704413956159,74.23309884794693
NETWORK FUNCTION LOAD,2024-05-26 03:05:00,INSTANCE-1,AMF,REGISTERED,31.231318852475948,60.871247303770595
NETWORK FUNCTION LOAD,2024-05-26 03:10:00,INSTANCE-1,AMF,REGISTERED,31.058845571987412,65.42780593471221
NETWORK FUNCTION LOAD,2024-05-26 03:15:00,INSTANCE-1,AMF,REGISTERED,27.892366216483975,61.39818121514569
NETWORK FUNCTION LOAD,2024-05-26 03:20:00,INSTANCE-1,AMF,REGISTERED,29.920226399276057,76.04583416436259
NETWORK FUNCTION LOAD,2024-05-26 03:25:00,INSTANCE-1,AMF,REGISTERED,29.946401039900064,68.10640823226048
NETWORK FUNCTION LOAD,2024-05-26 03:30:00,INSTANCE-1,AMF,REGISTERED,29.79074676815859,74.08988070265646
NETWORK FUNCTION LOAD,2024-05-26 03:35:00,INSTANCE-1,AMF,REGISTERED,29.12453611230933,63.09168931202768
NETWORK FUNCTION LOAD,2024-05-26 03:40:00,INSTANCE-1,AMF,REGISTERED,30.708711434935765,71.29194552424637
NETWORK FUNCTION LOAD,2024-05-26 03:45:00,INSTANCE-1,AMF,REGISTERED,30.662876020997285,67.20583714725446
NETWORK FUNCTION LOAD,2024-05-26 03:50:00,INSTANCE-1,AMF,REGISTERED,32.511551522148594,71.24507774997238
NETWORK FUNCTION LOAD,2024-05-26 03:55:00,INSTANCE-1,AMF,REGISTERED,31.4138829305448,65.66796491283614
NETWORK FUNCTION LOAD,2024-05-26 04:00:00,INSTANCE-1,AMF,REGISTERED,32.27570468287811,70.03606121695431
NETWORK FUNCTION LOAD,2024-05-26 04:05:00,INSTANCE-1,AMF,REGISTERED,35.61755551835428,73.55216006623752
NETWORK FUNCTION LOAD,2024-05-26 04:10:00,INSTANCE-1,AMF,REGISTERED,35.052379793024336,62.75289749198513
NETWORK FUNCTION LOAD,2024-05-26 04:15:00,INSTANCE-1,AMF,REGISTERED,38.23504805361816,66.74403992415904
NETWORK FUNCTION LOAD,2024-05-26 04:20:00,INSTANCE-1,AMF,REGISTERED,39.6404947236577,68.76973782066906
NETWORK FUNCTION LOAD,2024-05-26 04:25:00,INSTANCE-1,AMF,REGISTERED,39.13710070121505,66.50460266838124
NETWORK FUNCTION LOAD,2024-05-26 04:30:00,INSTANCE-1,AMF,REGISTERED,38.8689780383169,76.05873786516406
NETWORK FUNCTION LOAD,2024-05-26 04:35:00,INSTANCE-1,AMF,REGISTERED,37.838485415997205,75.55959667232958
NETWORK FUNCTION LOAD,2024-05-26 04:40:00,INSTANCE-1,AMF,REGISTERED,38.87340248341415,67.84404810689021
NETWORK FUNCTION LOAD,2024-05-26 04:45:00,INSTANCE-1,AMF,REGISTERED,39.56573559415511,69.85355730062686
NETWORK FUNCTION LOAD,2024-05-26 04:50:00,INSTANCE-1,AMF,REGISTERED,35.313931091315226,65.69539112245593
NETWORK FUNCTION LOAD,2024-05-26 04:55:00,INSTANCE-1,AMF,REGISTERED,32.02983683165573,67.24730533228484
NETWORK FUNCTION LOAD,2024-05-26 05:00:00,INSTANCE-1,AMF,REGISTERED,34.42379095786044,72.32252078812752
NETWORK FUNCTION LOAD,2024-05-26 05:05:00,INSTANCE-1,AMF,REGISTERED,30.936892190562588,58.27444626239768
NETWORK FUNCTION LOAD,2024-05-26 05:10:00,INSTANCE-1,AMF,REGISTERED,31.99838693560381,59.76998992676538
NETWORK FUNCTION LOAD,2024-05-26 05:15:00,INSTANCE-1,AMF,REGISTERED,30.924812579732624,74.2633422366989
NETWORK FUNCTION LOAD,2024-05-26 05:20:00,INSTANCE-1,AMF,REGISTERED,30.050020978441147,65.87297372767533
NETWORK FUNCTION LOAD,2024-05-26 05:25:00,INSTANCE-1,AMF,REGISTERED,27.514879795261475,65.87648568278793
NETWORK FUNCTION LOAD,2024-05-26 05:30:00,INSTANCE-1,AMF,REGISTERED,29.760854458714736,74.33245485565502
NETWORK FUNCTION LOAD,2024-05-26 05:35:00,INSTANCE-1,AMF,REGISTERED,29.431017083645884,70.23026307780597
NETWORK FUNCTION LOAD,2024-05-26 05:40:00,INSTANCE-1,AMF,REGISTERED,31.407955640040875,66.70253753454001
NETWORK FUNCTION LOAD,2024-05-26 05:45:00,INSTANCE-1,AMF,REGISTERED,29.99070585209015,72.88278711561271
NETWORK FUNCTION LOAD,2024-05-26 05:50:00,INSTANCE-1,AMF,REGISTERED,32.69778250266637,64.74816352363419
NETWORK FUNCTION LOAD,2024-05-26 05:55:00,INSTANCE-1,AMF,REGISTERED,31.004074858945614,68.04644937247014
NETWORK FUNCTION LOAD,2024-05-26 06:00:00,INSTANCE-1,AMF,REGISTERED,33.805752909187376,66.67781139655324
NETWORK FUNCTION LOAD,2024-05-26 06:05:00,INSTANCE-1,AMF,REGISTERED,36.366746298409964,60.18553769831248
NETWORK FUNCTION LOAD,2024-05-26 06:10:00,INSTANCE-1,AMF,REGISTERED,36.750446119471334,66.92419618344815
NETWORK FUNCTION LOAD,2024-05-26 06:15:00,INSTANCE-1,AMF,REGISTERED,36.34884472862999,70.26384450101241
NETWORK FUNCTION LOAD,2024-05-26 06:20:00,INSTANCE-1,AMF,REGISTERED,39.681649439838466,71.07355085136729
NETWORK FUNCTION LOAD,2024-05-26 06:25:00,INSTANCE-1,AMF,REGISTERED,38.30755245098776,68.97408199908399
NETWORK FUNCTION LOAD,2024-05-26 06:30:00,INSTANCE-1,AMF,REGISTERED,40.988406041906174,71.151677405365
NETWORK FUNCTION LOAD,2024-05-26 06:35:00,INSTANCE-1,AMF,REGISTERED,40.544639721423714,69.03003028418468
NETWORK FUNCTION LOAD,2024-05-26 06:40:00,INSTANCE-1,AMF,REGISTERED,39.30996602853854,63.05533867756325
NETWORK FUNCTION LOAD,2024-05-26 06:45:00,INSTANCE-1,AMF,REGISTERED,38.68162989591174,67.26067801607104
NETWORK FUNCTION LOAD,2024-05-26 06:50:00,INSTANCE-1,AMF,REGISTERED,37.458680971249,73.73927586112303
NETWORK FUNCTION LOAD,2024-05-26 06:55:00,INSTANCE-1,AMF,REGISTERED,35.074757378911954,59.96993165774339
NETWORK FUNCTION LOAD,2024-05-26 07:00:00,INSTANCE-1,AMF,REGISTERED,33.94358962361272,63.6430961062716
NETWORK FUNCTION LOAD,2024-05-26 07:05:00,INSTANCE-1,AMF,REGISTERED,33.03038992023309,67.30944080568966
NETWORK FUNCTION LOAD,2024-05-26 07:10:00,INSTANCE-1,AMF,REGISTERED,31.505005080988177,64.74837331817103
NETWORK FUNCTION LOAD,2024-05-26 07:15:00,INSTANCE-1,AMF,REGISTERED,29.702978699203186,72.77699397189068
NETWORK FUNCTION LOAD,2024-05-26 07:20:00,INSTANCE-1,AMF,REGISTERED,30.078116903586867,63.89675642031599
NETWORK FUNCTION LOAD,2024-05-26 07:25:00,INSTANCE-1,AMF,REGISTERED,27.383629169644202,64.26662386145122
NETWORK FUNCTION LOAD,2024-05-26 07:30:00,INSTANCE-1,AMF,REGISTERED,27.70430266555223,70.16129118663957
NETWORK FUNCTION LOAD,2024-05-26 07:35:00,INSTANCE-1,AMF,REGISTERED,29.10559059311784,72.94262960653833
NETWORK FUNCTION LOAD,2024-05-26 07:40:00,INSTANCE-1,AMF,REGISTERED,30.258844362125384,74.90755732638938
NETWORK FUNCTION LOAD,2024-05-26 07:45:00,INSTANCE-1,AMF,REGISTERED,29.07308303001784,61.883921101869284
NETWORK FUNCTION LOAD,2024-05-26 07:50:00,INSTANCE-1,AMF,REGISTERED,32.56395747025111,72.34196781923768
NETWORK FUNCTION LOAD,2024-05-26 07:55:00,INSTANCE-1,AMF,REGISTERED,32.998664966150244,68.95605384617407
NETWORK FUNCTION LOAD,2024-05-26 08:00:00,INSTANCE-1,AMF,REGISTERED,33.340873864196986,70.99159379762827
NETWORK FUNCTION LOAD,2024-05-26 08:05:00,INSTANCE-1,AMF,REGISTERED,35.97642010673975,63.0508795921988
NETWORK FUNCTION LOAD,2024-05-26 08:10:00,INSTANCE-1,AMF,REGISTERED,37.31239155125548,67.61299544341823
NETWORK FUNCTION LOAD,2024-05-26 08:15:00,INSTANCE-1,AMF,REGISTERED,39.4728170723647,63.866685312065705
NETWORK FUNCTION LOAD,2024-05-26 08:20:00,INSTANCE-1,AMF,REGISTERED,38.31796337490337,62.768359853560284
NETWORK FUNCTION LOAD,2024-05-26 08:25:00,INSTANCE-1,AMF,REGISTERED,39.80053276027132,70.53728433434969
NETWORK FUNCTION LOAD,2024-05-26 08:30:00,INSTANCE-1,AMF,REGISTERED,39.49275641556064,65.73103557952093
NETWORK FUNCTION LOAD,2024-05-26 08:35:00,INSTANCE-1,AMF,REGISTERED,40.351665511877684,61.67014174237967
NETWORK FUNCTION LOAD,2024-05-26 08:40:00,INSTANCE-1,AMF,REGISTERED,40.72208301711829,61.82370155954085
NETWORK FUNCTION LOAD,2024-05-26 08:45:00,INSTANCE-1,AMF,REGISTERED,37.87011480049049,67.4732232597768
NETWORK FUNCTION LOAD,2024-05-26 08:50:00,INSTANCE-1,AMF,REGISTERED,36.73577869246585,69.87040446327228
NETWORK FUNCTION LOAD,2024-05-26 08:55:00,INSTANCE-1,AMF,REGISTERED,34.47923881568719,66.38193453972285
NETWORK FUNCTION LOAD,2024-05-26 09:00:00,INSTANCE-1,AMF,REGISTERED,36.042445523531235,67.05387612278265
NETWORK FUNCTION LOAD,2024-05-26 09:05:00,INSTANCE-1,AMF,REGISTERED,35.09755555764394,73.1810427012538
NETWORK FUNCTION LOAD,2024-05-26 09:10:00,INSTANCE-1,AMF,REGISTERED,30.818138294826056,58.30594673916959
NETWORK FUNCTION LOAD,2024-05-26 09:15:00,INSTANCE-1,AMF,REGISTERED,31.228785447667462,64.95646138634311
NETWORK FUNCTION LOAD,2024-05-26 09:20:00,INSTANCE-1,AMF,REGISTERED,30.124188141724233,67.44967339772145
NETWORK FUNCTION LOAD,2024-05-26 09:25:00,INSTANCE-1,AMF,REGISTERED,31.443287847434547,69.67140954239925
NETWORK FUNCTION LOAD,2024-05-26 09:30:00,INSTANCE-1,AMF,REGISTERED,29.180716807797697,68.85640869914484
NETWORK FUNCTION LOAD,2024-05-26 09:35:00,INSTANCE-1,AMF,REGISTERED,29.079250723230366,64.70371059433023
NETWORK FUNCTION LOAD,2024-05-26 09:40:00,INSTANCE-1,AMF,REGISTERED,28.10458506826574,75.04358358548154
NETWORK FUNCTION LOAD,2024-05-26 09:45:00,INSTANCE-1,AMF,REGISTERED,31.397388243677874,62.27348710976783
NETWORK FUNCTION LOAD,2024-05-26 09:50:00,INSTANCE-1,AMF,REGISTERED,34.52426582125349,66.0926319834677
NETWORK FUNCTION LOAD,2024-05-26 09:55:00,INSTANCE-1,AMF,REGISTERED,32.20189684928579,71.32998566577812
NETWORK FUNCTION LOAD,2024-05-26 10:00:00,INSTANCE-1,AMF,REGISTERED,34.56907323055039,69.37347515506792
NETWORK FUNCTION LOAD,2024-05-26 10:05:00,INSTANCE-1,AMF,REGISTERED,35.09651387404376,64.22068928192029
NETWORK FUNCTION LOAD,2024-05-26 10:10:00,INSTANCE-1,AMF,REGISTERED,36.434851363519726,60.99885027883858
NETWORK FUNCTION LOAD,2024-05-26 10:15:00,INSTANCE-1,AMF,REGISTERED,38.870225885422286,64.22314638328108
NETWORK FUNCTION LOAD,2024-05-26 10:20:00,INSTANCE-1,AMF,REGISTERED,38.67563729911406,69.03661022107644
NETWORK FUNCTION LOAD,2024-05-26 10:25:00,INSTANCE-1,AMF,REGISTERED,38.17226831116877,69.08729393763262
NETWORK FUNCTION LOAD,2024-05-26 10:30:00,INSTANCE-1,AMF,REGISTERED,39.464508112136706,67.11148956483434
NETWORK FUNCTION LOAD,2024-05-26 10:35:00,INSTANCE-1,AMF,REGISTERED,38.684492317821466,61.93313539447951
NETWORK FUNCTION LOAD,2024-05-26 10:40:00,INSTANCE-1,AMF,REGISTERED,37.40960523338922,65.12086916023813
NETWORK FUNCTION LOAD,2024-05-26 10:45:00,INSTANCE-1,AMF,REGISTERED,35.757997590412174,61.48670225892579
NETWORK FUNCTION LOAD,2024-05-26 10:50:00,INSTANCE-1,AMF,REGISTERED,36.919278913095944,62.323892623652725
NETWORK FUNCTION LOAD,2024-05-26 10:55:00,INSTANCE-1,AMF,REGISTERED,35.28898887348795,68.43925670527727
NETWORK FUNCTION LOAD,2024-05-26 11:00:00,INSTANCE-1,AMF,REGISTERED,35.60479538778661,74.92753655278773
NETWORK FUNCTION LOAD,2024-05-26 11:05:00,INSTANCE-1,AMF,REGISTERED,32.67975447667112,70.12653663892567
NETWORK FUNCTION LOAD,2024-05-26 11:10:00,INSTANCE-1,AMF,REGISTERED,32.104564284070975,61.07934087309382
NETWORK FUNCTION LOAD,2024-05-26 11:15:00,INSTANCE-1,AMF,REGISTERED,29.209947513864112,66.35168452681982
NETWORK FUNCTION LOAD,2024-05-26 11:20:00,INSTANCE-1,AMF,REGISTERED,29.55447475913291,63.85593386918302
NETWORK FUNCTION LOAD,2024-05-26 11:25:00,INSTANCE-1,AMF,REGISTERED,27.37362448406309,85.0
NETWORK FUNCTION LOAD,2024-05-26 11:30:00,INSTANCE-1,AMF,REGISTERED,29.90416336801882,66.47416585785405
NETWORK FUNCTION LOAD,2024-05-26 11:35:00,INSTANCE-1,AMF,REGISTERED,29.594068014973622,67.03104017649939
NETWORK FUNCTION LOAD,2024-05-26 11:40:00,INSTANCE-1,AMF,REGISTERED,31.07050988480269,74.77920347099416
NETWORK FUNCTION LOAD,2024-05-26 11:45:00,INSTANCE-1,AMF,REGISTERED,31.12512733463565,68.17368051758768
NETWORK FUNCTION LOAD,2024-05-26 11:50:00,INSTANCE-1,AMF,REGISTERED,31.263866212626013,72.0998750520144
NETWORK FUNCTION LOAD,2024-05-26 11:55:00,INSTANCE-1,AMF,REGISTERED,33.68001446970066,67.44705158763153
NETWORK FUNCTION LOAD,2024-05-26 12:00:00,INSTANCE-1,AMF,REGISTERED,36.562483292769336,66.98756471692275
NETWORK FUNCTION LOAD,2024-05-26 12:05:00,INSTANCE-1,AMF,REGISTERED,35.69328828026246,65.89205253675858
NETWORK FUNCTION LOAD,2024-05-26 12:10:00,INSTANCE-1,AMF,REGISTERED,39.76013277160138,67.65881836841122
NETWORK FUNCTION LOAD,2024-05-26 12:15:00,INSTANCE-1,AMF,REGISTERED,36.68878302043067,63.25377834890298
NETWORK FUNCTION LOAD,2024-05-26 12:20:00,INSTANCE-1,AMF,REGISTERED,39.05472291027156,70.6041234738957
NETWORK FUNCTION LOAD,2024-05-26 12:25:00,INSTANCE-1,AMF,REGISTERED,40.99724521560223,66.62395309561127
NETWORK FUNCTION LOAD,2024-05-26 12:30:00,INSTANCE-1,AMF,REGISTERED,40.12265422238649,68.07768223819315
NETWORK FUNCTION LOAD,2024-05-26 12:35:00,INSTANCE-1,AMF,REGISTERED,40.29311208106899,66.13660881899179
NETWORK FUNCTION LOAD,2024-05-26 12:40:00,INSTANCE-1,AMF,REGISTERED,39.6238614004823,57.57604740125347
NETWORK FUNCTION LOAD,2024-05-26 12:45:00,INSTANCE-1,AMF,REGISTERED,39.60886947112815,59.39368387221057
NETWORK FUNCTION LOAD,2024-05-26 12:50:00,INSTANCE-1,AMF,REGISTERED,37.27098252018273,67.63036573779362
NETWORK FUNCTION LOAD,2024-05-26 12:55:00,INSTANCE-1,AMF,REGISTERED,35.40607588250021,55.57093708782632
NETWORK FUNCTION LOAD,2024-05-26 13:00:00,INSTANCE-1,AMF,REGISTERED,34.355783398870486,72.59763077122659
NETWORK FUNCTION LOAD,2024-05-26 13:05:00,INSTANCE-1,AMF,REGISTERED,32.880279091028214,59.919056295428035
NETWORK FUNCTION LOAD,2024-05-26 13:10:00,INSTANCE-1,AMF,REGISTERED,32.46011399407537,69.70692431049515
NETWORK FUNCTION LOAD,2024-05-26 13:15:00,INSTANCE-1,AMF,REGISTERED,31.775190139079754,73.05469143304781
NETWORK FUNCTION LOAD,2024-05-26 13:20:00,INSTANCE-1,AMF,REGISTERED,27.320375653412313,73.70228770746962
NETWORK FUNCTION LOAD,2024-05-26 13:25:00,INSTANCE-1,AMF,REGISTERED,27.917794096298454,72.54109566486805
NETWORK FUNCTION LOAD,2024-05-26 13:30:00,INSTANCE-1,AMF,REGISTERED,29.326382621322907,66.49797139943546
NETWORK FUNCTION LOAD,2024-05-26 13:35:00,INSTANCE-1,AMF,REGISTERED,28.75495907601642,66.95934667671189
NETWORK FUNCTION LOAD,2024-05-26 13:40:00,INSTANCE-1,AMF,REGISTERED,30.148903330148176,67.14859315157253
NETWORK FUNCTION LOAD,2024-05-26 13:45:00,INSTANCE-1,AMF,REGISTERED,32.23872979944051,62.926476204801524
NETWORK FUNCTION LOAD,2024-05-26 13:50:00,INSTANCE-1,AMF,REGISTERED,31.0170759785693,69.98993798621356
NETWORK FUNCTION LOAD,2024-05-26 13:55:00,INSTANCE-1,AMF,REGISTERED,31.650262232065764,66.03704019596037
NETWORK FUNCTION LOAD,2024-05-26 14:00:00,INSTANCE-1,AMF,REGISTERED,34.323702723981135,63.38268572234983
NETWORK FUNCTION LOAD,2024-05-26 14:05:00,INSTANCE-1,AMF,REGISTERED,37.291292895729576,72.95091194886427
NETWORK FUNCTION LOAD,2024-05-26 14:10:00,INSTANCE-1,AMF,REGISTERED,35.420594787100626,68.85288786506331
NETWORK FUNCTION LOAD,2024-05-26 14:15:00,INSTANCE-1,AMF,REGISTERED,37.407078002050895,70.0700241592327
NETWORK FUNCTION LOAD,2024-05-26 14:20:00,INSTANCE-1,AMF,REGISTERED,37.43867505477755,71.18629148657776
NETWORK FUNCTION LOAD,2024-05-26 14:25:00,INSTANCE-1,AMF,REGISTERED,41.23138018590065,63.783871891199354
NETWORK FUNCTION LOAD,2024-05-26 14:30:00,INSTANCE-1,AMF,REGISTERED,38.957447335432796,60.975321263767405
NETWORK FUNCTION LOAD,2024-05-26 14:35:00,INSTANCE-1,AMF,REGISTERED,40.812226850479696,68.40112001550972
NETWORK FUNCTION LOAD,2024-05-26 14:40:00,INSTANCE-1,AMF,REGISTERED,39.688966488446525,77.27021938335918
NETWORK FUNCTION LOAD,2024-05-26 14:45:00,INSTANCE-1,AMF,REGISTERED,39.4443439064994,65.91365188886623
NETWORK FUNCTION LOAD,2024-05-26 14:50:00,INSTANCE-1,AMF,REGISTERED,34.53315253383637,61.27237579551219
NETWORK FUNCTION LOAD,2024-05-26 14:55:00,INSTANCE-1,AMF,REGISTERED,36.664991466718526,67.4010474322385
NETWORK FUNCTION LOAD,2024-05-26 15:00:00,INSTANCE-1,AMF,REGISTERED,32.81250949676259,59.471189349229405
NETWORK FUNCTION LOAD,2024-05-26 15:05:00,INSTANCE-1,AMF,REGISTERED,32.95083584516856,64.25789889903561
